estproduto,pronome,tn,unimedida,estfilho,pronome,unimedida,fase,estqtduso
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,UN,90,4.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360602000279,TRANSICAO DE SAIDA DE IMPUREZA D240               ,UN,90,1.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,8.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360605000045,CICLONE D1500 AC 180/240                          ,UN,90,1.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,UN,90,1.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360605000080,MODULO FUNIL SAIDA D320 C/TAMPA DE INSPECAO       ,UN,90,1.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360601000166,MODULO INTERMEDIARIO PENEIRA OBL 9 X 15           ,UN,90,4.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360601000173,MODULO EXTREMIDADE PENEIRA PARCIAL D 12           ,UN,90,4.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,16.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,UN,90,4.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360605000033,MAQUINA AC 240                                    ,UN,90,1.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000089,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00089 ,240,UN,351501000228,PRESILHA D320                                     ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,4.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,10.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360602000279,TRANSICAO DE SAIDA DE IMPUREZA D240               ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,3.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000063,MODULO INTERMEDIARIO PENEIRA D 11                 ,UN,90,4.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000176,MODULO EXTREMIDADE PENEIRA PARCIAL D 13           ,UN,90,4.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000070,MODULO INTERMEDIARIO PENEIRA D 4.5                ,UN,90,4.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000175,MODULO EXTREMIDADE PENEIRA D 13                   ,UN,90,4.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360602000166,FECHAMENTO SUPERIOR FUNIL DE CARGA D320           ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,351501000228,PRESILHA D320                                     ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360605000083,MAQUINA INDIVIDUAL AC240                          ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360605000106,APOIOS DE COMPENSACAO 1.0M PLAT DUPLA ML-240      ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000073,MODULO EXTREMIDADE PENEIRA D 4.5                  ,UN,90,8.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000067,MODULO EXTREMIDADE PENEIRA PARCIAL D 11           ,UN,90,4.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360605000105,PLATAFORMA DUPLA PARA ACESSO AC240                ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360605000045,CICLONE D1500 AC 180/240                          ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,8.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360605000049,MODULO ITENS FREQUENCIA 60HZ AC240 - CESTARI      ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360605000117,MODULO FUNIL SAIDA PROD LIMPO P/ 320              ,UN,90,1.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000065,MODULO EXTREMIDADE PENEIRA D 11                   ,UN,90,4.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360601000174,MODULO INTERMEDIARIO PENEIRA D 13                 ,UN,90,4.0000
360609000090,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00090 ,240,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,4.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,4.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000176,MODULO EXTREMIDADE PENEIRA PARCIAL D 13           ,UN,90,4.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000067,MODULO EXTREMIDADE PENEIRA PARCIAL D 11           ,UN,90,4.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000174,MODULO INTERMEDIARIO PENEIRA D 13                 ,UN,90,4.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,10.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360602000166,FECHAMENTO SUPERIOR FUNIL DE CARGA D320           ,UN,90,1.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000072,MODULO EXTREMIDADE PENEIRA D 4                    ,UN,90,8.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000069,MODULO INTERMEDIARIO PENEIRA D 4                  ,UN,90,4.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,351501000228,PRESILHA D320                                     ,UN,90,1.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360605000045,CICLONE D1500 AC 180/240                          ,UN,90,1.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360605000083,MAQUINA INDIVIDUAL AC240                          ,UN,90,1.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,4.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000063,MODULO INTERMEDIARIO PENEIRA D 11                 ,UN,90,4.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,UN,90,1.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,8.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000175,MODULO EXTREMIDADE PENEIRA D 13                   ,UN,90,4.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360605000117,MODULO FUNIL SAIDA PROD LIMPO P/ 320              ,UN,90,1.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360605000049,MODULO ITENS FREQUENCIA 60HZ AC240 - CESTARI      ,UN,90,1.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,3.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360602000279,TRANSICAO DE SAIDA DE IMPUREZA D240               ,UN,90,1.0000
360609000091,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00091 ,240,UN,360601000065,MODULO EXTREMIDADE PENEIRA D 11                   ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,351501000029,AMORTECEDOR FINAL D320 C/TAMPA                    ,UN,90,1.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000150,MODULO EXTREMIDADE PENEIRA OBL 1.75 X 22          ,UN,90,8.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000073,MODULO EXTREMIDADE PENEIRA D 4.5                  ,UN,90,8.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000145,MODULO INTERMEDIARIO PENEIRA OBL 1.75 X 22        ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360605000045,CICLONE D1500 AC 180/240                          ,UN,90,1.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000072,MODULO EXTREMIDADE PENEIRA D 4                    ,UN,90,8.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360602000166,FECHAMENTO SUPERIOR FUNIL DE CARGA D320           ,UN,90,1.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,351501000228,PRESILHA D320                                     ,UN,90,1.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,8.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360605000033,MAQUINA AC 240                                    ,UN,90,1.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000069,MODULO INTERMEDIARIO PENEIRA D 4                  ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000070,MODULO INTERMEDIARIO PENEIRA D 4.5                ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000434,MODULO CAIXA SAIDA ENSAQUE IMPUR MANUAL ML240     ,UN,90,1.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360605000080,MODULO FUNIL SAIDA D320 C/TAMPA DE INSPECAO       ,UN,90,1.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000151,MODULO EXTREMIDADE PENEIRA PARCIAL OVAL 4 X 10    ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000172,MODULO EXTREMIDADE PENEIRA D 12                   ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,3.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360605000049,MODULO ITENS FREQUENCIA 60HZ AC240 - CESTARI      ,UN,90,1.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000171,MODULO INTERMEDIARIO PENEIRA D 12                 ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000173,MODULO EXTREMIDADE PENEIRA PARCIAL D 12           ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000146,MODULO EXTREMIDADE PENEIRA OVAL 4 X 10            ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000141,MODULO INTERMEDIARIO PENEIRA OVAL 4 X 10          ,UN,90,4.0000
360609000092,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00092 ,240,UN,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000171,MODULO INTERMEDIARIO PENEIRA D 12                 ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000146,MODULO EXTREMIDADE PENEIRA OVAL 4 X 10            ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,8.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360605000121,MODULO DE PLATAFORMAS AC240 TERRINHA DOIS VIZ     ,UN,90,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000181,MODULO EXTREMIDADE PENEIRA D 1.5                  ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000085,MODULO EXTREMIDADE PENEIRA D 8                    ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000467,MODULO CAIXA DE ENSAQUE MANUAL TERRINHA           ,UN,90,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000183,MODULO EXTREMIDADE PENEIRA OBL 1.5 X 22           ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,UN,90,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000188,MODULO EXTREMIDADE PENEIRA D 2.5                  ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000151,MODULO EXTREMIDADE PENEIRA PARCIAL OVAL 4 X 10    ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360605000049,MODULO ITENS FREQUENCIA 60HZ AC240 - CESTARI      ,UN,90,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000434,MODULO CAIXA SAIDA ENSAQUE IMPUR MANUAL ML240     ,UN,90,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000172,MODULO EXTREMIDADE PENEIRA D 12                   ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000145,MODULO INTERMEDIARIO PENEIRA OBL 1.75 X 22        ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000176,MODULO EXTREMIDADE PENEIRA PARCIAL D 13           ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000141,MODULO INTERMEDIARIO PENEIRA OVAL 4 X 10          ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000182,MODULO INTERMEDIARIO PENEIRA OBL 1.5 X 22         ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000190,MODULO INTERMEDIARIO PENEIRA D 3                  ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360605000096,MAQUINA AC 240 DE TERRINHA                        ,UN,90,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360605000066,MODULO FUNIL SAIDA D240 C/ TAMPA DE INSPECAO      ,UN,90,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360605000045,CICLONE D1500 AC 180/240                          ,UN,70,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000150,MODULO EXTREMIDADE PENEIRA OBL 1.75 X 22          ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360602000095,FECHAMENTO SUP FUNIL DE CARGA D240                ,UN,90,1.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,4.0000
360609000093,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00093 ,240,UN,351501000225,PRESILHA D240                                     ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000430,MODULO TRANS SAIDA IMPUREZA EM BAG D240/320       ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,UN,90,4.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000443,MODULO EXTREMIDADE PENEIRA D 5                    ,UN,90,8.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,3.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360605000116,APOIOS DE COMPENSACAO 1.0M PLAT ML-240            ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360605000049,MODULO ITENS FREQUENCIA 60HZ AC240 - CESTARI      ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360602000311,MODULO DE DESCARGA INCLINADO 30G                  ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360605000066,MODULO FUNIL SAIDA D240 C/ TAMPA DE INSPECAO      ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360605000045,CICLONE D1500 AC 180/240                          ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360605000033,MAQUINA AC 240                                    ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360602000095,FECHAMENTO SUP FUNIL DE CARGA D240                ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,9.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,351501000225,PRESILHA D240                                     ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000173,MODULO EXTREMIDADE PENEIRA PARCIAL D 12           ,UN,90,4.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000171,MODULO INTERMEDIARIO PENEIRA D 12                 ,UN,90,4.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,4.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,351501000027,AMORTECEDOR FINAL D240 C/TAMPA                    ,UN,90,1.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,8.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,UN,90,4.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,4.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,4.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000442,MODULO INTERMEDIARIO PENEIRA D 5                  ,UN,90,4.0000
360609000094,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00094 ,240,UN,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,UN,90,4.0000
